[2023-02-01 01:10:40,820][run.py][line:96][INFO] Epoch:[23/100]	 valid_loss=0.34786	 valid_acc=86.127
[2023-02-01 01:10:46,690][run.py][line:74][INFO] Epoch:[24/100]	 train_loss=0.57512	 train_acc=91.451
[2023-02-01 01:10:52,366][run.py][line:96][INFO] Epoch:[24/100]	 valid_loss=0.34792	 valid_acc=82.659
[2023-02-01 01:10:58,133][run.py][line:74][INFO] Epoch:[25/100]	 train_loss=0.30500	 train_acc=90.026
[2023-02-01 01:11:03,665][run.py][line:96][INFO] Epoch:[25/100]	 valid_loss=0.48060	 valid_acc=85.549
[2023-02-01 01:11:09,788][run.py][line:74][INFO] Epoch:[26/100]	 train_loss=1.01719	 train_acc=92.098
[2023-02-01 01:11:15,647][run.py][line:96][INFO] Epoch:[26/100]	 valid_loss=0.42663	 valid_acc=84.971
[2023-02-01 01:11:21,861][run.py][line:74][INFO] Epoch:[27/100]	 train_loss=0.38480	 train_acc=89.767
[2023-02-01 01:11:27,915][run.py][line:96][INFO] Epoch:[27/100]	 valid_loss=0.31949	 valid_acc=84.971
[2023-02-01 01:11:33,864][run.py][line:74][INFO] Epoch:[28/100]	 train_loss=0.39211	 train_acc=90.415
[2023-02-01 01:11:39,427][run.py][line:96][INFO] Epoch:[28/100]	 valid_loss=0.50323	 valid_acc=80.925
[2023-02-01 01:11:45,114][run.py][line:74][INFO] Epoch:[29/100]	 train_loss=0.09636	 train_acc=89.119
[2023-02-01 01:11:50,652][run.py][line:96][INFO] Epoch:[29/100]	 valid_loss=0.32366	 valid_acc=83.815
[2023-02-01 01:11:56,412][run.py][line:74][INFO] Epoch:[30/100]	 train_loss=0.59177	 train_acc=92.617
[2023-02-01 01:12:01,948][run.py][line:96][INFO] Epoch:[30/100]	 valid_loss=0.18869	 valid_acc=86.705
[2023-02-01 01:12:07,729][run.py][line:74][INFO] Epoch:[31/100]	 train_loss=0.49077	 train_acc=92.746
[2023-02-01 01:12:13,178][run.py][line:96][INFO] Epoch:[31/100]	 valid_loss=0.62547	 valid_acc=57.225
[2023-02-01 01:12:18,893][run.py][line:74][INFO] Epoch:[32/100]	 train_loss=1.44948	 train_acc=94.171
[2023-02-01 01:12:24,480][run.py][line:96][INFO] Epoch:[32/100]	 valid_loss=0.32328	 valid_acc=84.393
[2023-02-01 01:12:30,230][run.py][line:74][INFO] Epoch:[33/100]	 train_loss=1.98001	 train_acc=93.264
[2023-02-01 01:12:35,752][run.py][line:96][INFO] Epoch:[33/100]	 valid_loss=0.50627	 valid_acc=89.595
[2023-02-01 01:12:41,582][run.py][line:74][INFO] Epoch:[34/100]	 train_loss=0.39481	 train_acc=91.839
[2023-02-01 01:12:47,325][run.py][line:96][INFO] Epoch:[34/100]	 valid_loss=0.31578	 valid_acc=85.549
[2023-02-01 01:12:53,071][run.py][line:74][INFO] Epoch:[35/100]	 train_loss=0.10442	 train_acc=92.746
[2023-02-01 01:12:58,635][run.py][line:96][INFO] Epoch:[35/100]	 valid_loss=0.38766	 valid_acc=86.705
[2023-02-01 01:13:04,474][run.py][line:74][INFO] Epoch:[36/100]	 train_loss=0.65994	 train_acc=90.544
[2023-02-01 01:13:10,062][run.py][line:96][INFO] Epoch:[36/100]	 valid_loss=0.50187	 valid_acc=82.081
[2023-02-01 01:13:15,758][run.py][line:74][INFO] Epoch:[37/100]	 train_loss=0.09523	 train_acc=92.617
[2023-02-01 01:13:21,205][run.py][line:96][INFO] Epoch:[37/100]	 valid_loss=0.55951	 valid_acc=83.237
[2023-02-01 01:13:26,964][run.py][line:74][INFO] Epoch:[38/100]	 train_loss=0.06038	 train_acc=91.969
[2023-02-01 01:13:32,565][run.py][line:96][INFO] Epoch:[38/100]	 valid_loss=0.37387	 valid_acc=84.971
[2023-02-01 01:13:38,491][run.py][line:74][INFO] Epoch:[39/100]	 train_loss=0.02454	 train_acc=91.192
[2023-02-01 01:13:44,192][run.py][line:96][INFO] Epoch:[39/100]	 valid_loss=0.56394	 valid_acc=88.439
[2023-02-01 01:13:50,040][run.py][line:74][INFO] Epoch:[40/100]	 train_loss=0.06780	 train_acc=92.746
[2023-02-01 01:13:55,653][run.py][line:96][INFO] Epoch:[40/100]	 valid_loss=0.40679	 valid_acc=86.127
[2023-02-01 01:14:01,477][run.py][line:74][INFO] Epoch:[41/100]	 train_loss=0.01624	 train_acc=94.689
[2023-02-01 01:14:06,987][run.py][line:96][INFO] Epoch:[41/100]	 valid_loss=0.67423	 valid_acc=76.301
[2023-02-01 01:14:12,761][run.py][line:74][INFO] Epoch:[42/100]	 train_loss=0.07509	 train_acc=91.580
[2023-02-01 01:14:18,335][run.py][line:96][INFO] Epoch:[42/100]	 valid_loss=0.30561	 valid_acc=90.173
[2023-02-01 01:14:24,128][run.py][line:74][INFO] Epoch:[43/100]	 train_loss=0.50909	 train_acc=93.782
[2023-02-01 01:14:29,660][run.py][line:96][INFO] Epoch:[43/100]	 valid_loss=0.35604	 valid_acc=82.081
[2023-02-01 01:14:35,351][run.py][line:74][INFO] Epoch:[44/100]	 train_loss=0.01839	 train_acc=93.653
[2023-02-01 01:14:40,887][run.py][line:96][INFO] Epoch:[44/100]	 valid_loss=0.41817	 valid_acc=88.439
[2023-02-01 01:14:46,644][run.py][line:74][INFO] Epoch:[45/100]	 train_loss=0.04000	 train_acc=93.135
